path,line,literal,context,classification,action,evidence
src/modelcypher/experimental/merge/stages/validate.py,601,0,if m == 0 or n == 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,602,0,"return b.zeros((0,), dtype=""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,602,2,"return b.zeros((0,), dtype=""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,608,50,# Use eigvalsh (eigenvalues only) - ~50% faster than eigh,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,620,2,if val.ndim != 2:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,632,0,if s_max <= 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,636,2,"count_arr = b.sum(b.astype(mask, ""int32""))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,639,1,if count > 1:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,668,2,"val_arr = b.astype(b.array(matrix), ""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,671,2,if len(shape) != 2:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,673,0,m = int(shape[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,674,1,n = int(shape[1]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,675,0,if m == 0 or n == 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,675,0,if m == 0 or n == 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,676,0,"return b.zeros((0,), dtype=""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,676,2,"return b.zeros((0,), dtype=""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,682,50,# Use eigvalsh (eigenvalues only) - ~50% faster than eigh,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,694,2,if val.ndim != 2:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,706,0.5,threshold = s_max * (sv_eps ** 0.5),PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/experimental/merge/stages/validate.py,707,2,"intrinsic_arr = b.sum(b.astype(s > threshold, ""int32""))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,733,0,"Score in [0, 1] where 1.0 = full preservation",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,733,1,"Score in [0, 1] where 1.0 = full preservation",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,733,1.0,"Score in [0, 1] where 1.0 = full preservation",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,743,1.0,return 1.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,745,2,mid_layer = layer_indices[len(layer_indices) // 2],UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,761,1,"act_flat = b.reshape(act, (-1,))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,768,1,"act_flat = b.reshape(act, (-1,))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,778,1.0,return 1.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,794,1.0,return 1.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,802,1,"direction_arr = b.reshape(direction_arr, (-1,))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,804,0,direction_dim = int(direction_arr.shape[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,805,0,if direction_dim == 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,806,1.0,return 1.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,815,2,"merged_arr = b.astype(b.array(merged_weights[key]), ""float32"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,816,1,"merged_flat = b.reshape(merged_arr, (-1,))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,819,0,if int(merged_flat.shape[0]) != direction_dim:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,822,1,"pair_a = b.reshape(merged_flat, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,822,1,"pair_a = b.reshape(merged_flat, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,823,1,"pair_b = b.reshape(direction_arr, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,823,1,"pair_b = b.reshape(direction_arr, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/validate.py,833,1.0,"preservation = min(1.0, abs(projection) / (strength + div_eps))",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/experimental/merge/stages/validate.py,837,1.0,return 1.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,880,0,"probes_run=0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,913,0.0,"ridge_cross_rate=0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,915,0,"prompts_tested=0,  # 0 indicates check was not actually run",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,915,0,"prompts_tested=0,  # 0 indicates check was not actually run",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,921,0.0,"ridge_cross_rate=0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,923,0,"prompts_tested=0,  # 0 indicates check failed",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/validate.py,923,0,"prompts_tested=0,  # 0 indicates check failed",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,29,2,Weight dimensions correspond to activation spaces. A 2D weight matrix has:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,30,0,- Rows (dim 0) = output activation space,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,31,1,- Cols (dim 1) = input activation space,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,99,1,1. Detect which spaces the weight dimensions belong to,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,100,2,2. Look up stitches from registry,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,101,3,3. Apply: W_target = out_stitch @ W @ in_stitch,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/merge/stages/weight_stitcher.py,123,1,src_dim = int(b.shape(output_transform)[1]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/weight_stitcher.py,124,0,tgt_dim = int(b.shape(output_transform)[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/weight_stitcher.py,208,2,if len(shape) != 2:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/weight_stitcher.py,211,0,"dim0, dim1 = int(shape[0]), int(shape[1])",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/merge/stages/weight_stitcher.py,211,1,"dim0, dim1 = int(shape[0]), int(shape[1])",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/research_service.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/research_service.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/research_service.py,129,0.0,total_sparsity = 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/research_service.py,152,0,"stacked = backend.stack([backend.array(vec) for vec in vectors], axis=0)",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/research_service.py,153,0,"mean_abs = backend.mean(backend.abs(stacked), axis=0)",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/experimental/research_service.py,173,1,"sparsity_ratio=(end - start) / max(len(mask_list), 1),",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/research_service.py,185,1,"sparsity_ratio=(end - start) / max(len(mask_list), 1),",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/research_service.py,250,0,"stacked = backend.stack([backend.array(vec) for vec in vectors], axis=0)",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/experimental/research_service.py,251,0,"mean_vec = backend.mean(stacked, axis=0)",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/experimental/research_service.py,261,0.0,elif mean_activation > 0.0:,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/experimental/research_service.py,309,0,texts.append(probe.support_texts[0]),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/__init__.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/__init__.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,23,1,1. Geometry-derived perturbations from spectral structure,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,24,2,2. Entropy-based convergence tracking,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/experimental/self_alignment/autonomous_completion.py,25,3,3. Round scheduling,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,93,1,1. Generate geometry-derived perturbations from spectral structure,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,94,2,2. Project deltas into null space for safety,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,95,3,3. Track entropy reduction,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/experimental/self_alignment/autonomous_completion.py,96,4,4. Stop when no improvement is possible,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,105,4,"layer_indices=[4, 8, 12, 16, 20, 24],",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,105,8,"layer_indices=[4, 8, 12, 16, 20, 24],",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,105,12,"layer_indices=[4, 8, 12, 16, 20, 24],",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,105,16,"layer_indices=[4, 8, 12, 16, 20, 24],",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/experimental/self_alignment/autonomous_completion.py,105,20,"layer_indices=[4, 8, 12, 16, 20, 24],",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
